word,freq,english_word
票房,1,box office
荣获,1,荣获
第届,1,The first time
金鸡奖,1,Golden Rooster
美术片,1,美术片
雨后春笋,1,雨后春笋
软件园,1,Software center
首个,1,first
国家级,1,National level
高新区,1,High-tech Zone
获批,1,Approve
第三家,1,Third
三国,1,Three Kingdoms
入选为,1,Be selected as
离不开,1,Unable to do
电子科技,1,Electronic technology
交通,1,transportation
每年,1,Per year
输送,1,delivery
专业人才,1,professional
排名,1,Rank
第六,1,sixth
奖项,1,Award
熊猫,1,熊猫
青年,1,youth
奖金,1,bonus
芙蓉,1,Hibiscus
音乐奖,1,Music award
科幻,1,Science fiction
星云,1,nebula
一批批,1,Batch
设计者,1,设计者
金融,1,finance
解决,1,solve
百亿元,1,Tens of billions
百亿,1,Tens of billions
西南地区,1,西南地区
首家,1,First
支行,1,Sub -branch
起到,1,Play
贷补,1,Make up for
实实在在,1,Real
地为,1,地为
成本,1,cost
挺过,1,挺过
难熬,1,Difficulty
日子,1,day
李满霞,1,李满霞
财务,1,finance
天艺,1,Heavenly art
博览园,1,博览园
日常,1,daily
疫情,1,epidemic
原有,1,original
线下,1,Offline
几近,1,几近
停滞,1,Stagnation
面临,1,Face
压力,1,pressure
度过,1,Over
困难,1,difficulty
审批,1,Approve
放款,1,Loan
补贴,1,补贴
发放,1,发放
环节,1,Link
方便快捷,1,Convenient
过多,1,excessive
繁杂,1,Complicated
手续,1,formalities
一个月,1,一个月
左右,1,about
回忆起,1,Rememb
据悉,1,It is reported that
一年,1,One year
对称,1,symmetry
对此,1,This
投入,1,Invest
撬动,1,Pry
竞争力,1,Competitiveness
短短,1,Short
几年,1,several years
热门,1,热门
即兴,1,impromptu
场合,1,occasion
才华,1,Talent
令人,1,Exciting
大开眼界,1,Eye-opener
刚刚,1,just
学术活动,1,Academic events
提及,1,Refer to
最多,1,most
讨论,1,discuss
热烈,1,热烈
插上,1,Insert
翅膀,1,翅膀
终结者,1,End
迎来,1,Usher in
一位,1,One
特殊,1,special
小冰小冰,1,Xiaobing Xiaobing
授予,1,Grant
工程系,1,工程系
进军,1,March
亚洲,1,Asia
工程院,1,Academy
院长,1,Dean
现任,1,Current
首席,1,chief
执行官,1,Executive
不同于,1,Different from
诗歌创作,1,Poetic creation
难度,1,Difficulty
流媒体,1,流媒体
更难,1,Harder
分三步,1,Three steps
已有,1,已有
端口,1,端口
系统性,1,Systemic
点评,1,点评
程序员,1,programmer
乐理,1,Music theory
技巧,1,Skill
循环往复,1,Reciprocate
当小冰,1,As Xiaobing
同学,1,classmate
相似,1,resemblance
趋于稳定,1,趋于稳定
音工,1,Soundman
教学模式,1,Teaching mode
说教,1,Preach
相似之处,1,Similarities
教学方式,1,teaching methods
接下来,1,Next
批改,1,Correct
太多,1,too much
差异,1,difference
同样,1,same
准备,1,Prepare
之后,1,after
再来,1,再来
评估,1,评估
指出,1,Point out
评价,1,评价
说小冰,1,Say Xiaobing
速度,1,速度
企及,1,Reach
比如说,1,比如说
写出,1,Write
至少,1,至少
一口气,1,一口气
几百首,1,几百首
判定,1,determination
考核,1,考核
大体,1,大体
三条,1,Three
水平线,1,水平线
最高级,1,Highest level
格莱美奖,1,格莱美奖
金曲奖,1,Golden song award
不错,1,good
电视剧,1,电视剧
纪录片,1,纪录片
半年,1,Half a year
简单,1,Simple
期待,1,期待
研究生,1,研究生
入学,1,入学
产业化,1,产业化
人力,1,Manpower
下用,1,Use
极低,1,极低
成本高,1,成本高
并发,1,并发
供应,1,supply
出去,1,出去
揭秘,1,揭秘
当中,1,among
产生,1,产生
华为公司,1,HUAWEI Corporation
matepro,1,matepro
奥地利,1,奥地利
第八,1,第八
剩余,1,剩余
谱写,1,谱写
伦敦,1,伦敦
公演,1,公演
完稿,1,完稿
几乎,1,几乎
病情恶化,1,病情恶化
只画,1,Only draw
这部,1,这部
几张,1,几张
草图,1,草图
溘然,1,溘然
离世,1,离世
初创,1,初创
playform,1,playform
一群,1,一群
学家,1,学家
未竟,1,未竟
事业,1,事业
两年,1,两年
努力,1,努力
这台,1,这台
波恩,1,波恩
语料库,1,语料库
面对,1,面对
忍不住,1,忍不住
感慨,1,感慨
实在,1,实在
太强,1,太强
首席专家,1,首席专家
申报,1,申报
理论,1,理论
入选,1,入选
社科,1,社科
重大项目,1,重大项目
课题,1,课题
音乐学,1,音乐学
脑科学,1,脑科学
计算机科学,1,计算机科学
入手,1,入手
展开,1,展开
跨学科,1,跨学科
哲学,1,哲学
美学,1,美学
子课题,1,子课题
三者,1,三者
相互关系,1,相互关系
精进,1,精进
原来,1,原来
缩短,1,缩短
也就是说,1,也就是说
邀请,1,邀请
志愿者,1,志愿者
做过,1,做过
盲测,1,盲测
分辨,1,分辨
哪首,1,哪首
盲盒,1,盲盒
形容,1,形容
相同,1,相同
瞠目结舌,1,瞠目结舌
观点,1,观点
最难,1,最难
有章可循,1,有章可循
容易,1,容易
变化无穷,1,变化无穷
有太多,1,有太多
不确定性,1,不确定性
受限于,1,受限于
技术水准,1,技术水准
因素,1,因素
处于,1,处于
初级阶段,1,初级阶段
文本,1,文本
维度,1,维度
强弱,1,强弱
算力,1,算力
携手,1,携手
模仿,1,模仿
图灵,1,图灵
测试,1,测试
做到,1,Achieve
精准,1,精准
无误,1,无误
业内人士,1,业内人士
普遍认为,1,普遍认为
区别,1,区别
钢琴曲,1,钢琴曲
十个,1,十个
弹出来,1,弹出来
十种,1,十种
里面,1,里面
取代,1,replace
不了,1,不了
重复性,1,重复性
基础性,1,基础性
年前,1,A few years ago
五线谱,1,五线谱
电脑软件,1,电脑软件
一种,1,一种
身为,1,Be
写作,1,writing
大大提高,1,大大提高
高水平,1,高水平
一线,1,一线
很长,1,很长
背景音乐,1,背景音乐
符合,1,conform to
欣赏,1,欣赏
翻天覆地,1,Dazzling
变化,1,Variety
不止,1,不止
主持,1,主持
指挥,1,指挥
以后,1,after
迫使,1,迫使
美术界,1,美术界
特别,1,特别
改变,1,Change
弥足珍贵,1,弥足珍贵
一定,1,must
诞生,1,诞生
意想不到,1,unexpected
本版,1,本版
本报记者,1,本报记者
田婉婷,1,田婉婷
张知,1,张知
档案,1,file
兼顾,1,Take into account
流程,1,process
化繁为简,1,化繁为简
短时间,1,short time
实战,1,Actual combat
训练,1,训练
写歌,1,写歌
工作者,1,工作者
独一无二,1,unique
各有,1,各有
资本,1,capital
早就,1,Long time
商业价值,1,commercial value
深入研究,1,In -depth research
战略,1,strategy
aiva,1,aiva
腾讯,1,Tencent
人艾灵,1,A Ling
tacotron,1,tacotron
wavernn,1,waveernn
神经网络,1,Neural Networks
码器,1,Coder
中文,1,Chinese
svs,1,SVS
bytesing,1,bytesing
研究院,1,Research institute
开源,1,Open source
muzic,1,muzic
试图,1,attempt
证明,1,prove
学科,1,Subject
迅速,1,fast
音乐学院,1,music Academy
纷纷,1,One after another
争抢,1,Fight for
需求量,1,Demand
是从,1,From
转过,1,Turn
专门,1,specialized
抢手,1,Sought
通常,1,usually
交叉,1,cross
采取,1,take
导师制,1,Tutor system
一名,1,One
可期,1,Expected
跨出,1,Cross out
一步,1,step
缺口,1,gap
大事记,1,Mastermind
深圳,1,Shenzhen
交响乐团,1,Symphonic orchestra
首部,1,capital
交响,1,Symphony
变奏曲,1,Variant
祖国,1,motherland
曲目,1,Curvature
小米,1,Millet
小爱,1,Little Love
百度,1,Baidu
小度,1,Small degree
bilibili,1,Proportion
四位,1,Four
合唱,1,chorus
主题曲,1,theme song
智联,1,Wisdom
家园,1,home
开幕式,1,Opening ceremony
引发,1,Cause
办公室,1,office
高级,1,advanced
表情,1,expression
迁移,1,migrate
舞蹈,1,dance
合一,1,Unity
专业性,1,professional
意见,1,Opinion
一座,1,One by one
始终,1,Always
密不可分,1,Inseparable
初衷,1,Original intention
大学毕业,1,Graduate from college
喜欢,1,like
浓厚,1,strong
有幸,1,Lucky
当时,1,then
着手,1,Start
一条,1,One
识曲,1,Consciousness
借鉴,1,Reference
经验,1,experience
匹配,1,match
规则,1,rule
具体操作,1,Specific operation
上画,1,Draw on
任意,1,Arbitrarily
数据分析,1,data analysis
随意,1,random
画出,1,Draw
音乐性,1,Music
所选,1,Choose
情绪,1,mood
配上,1,Match
古诗词,1,Ancient poems
改编,1,adaptation
器乐,1,instrumental music
分轨,1,Segmentation
直接,1,direct
转为,1,Turn to
播放,1,Play
寓教于乐,1,Educational
研学,1,Study
中医药,1,Chinese medicine
演讲,1,speech
大赛,1,Competition
身影,1,Figure
强劲,1,Strong
这一,1,This
发展潜力,1,Development potential
源源不断,1,Steady
门槛,1,threshold
定制,1,custom made
机遇,1,opportunity
万首,1,Tens of thousands of heads
bgm,1,BGM
曲库,1,Charter
十余家,1,More than ten
交易平台,1,Trading platform
交互式,1,Interaction
唱作,1,Sing
助手,1,assistant
简单明了,1,easy to understand
操作系统,1,operating system
中来,1,Middle
奏响,1,Make a sound
基础设施,1,infrastructure
不断完善,1,Continuous improvement
越来越,1,Increasingly
前景,1,prospect
机会,1,Chance
选择,1,choose
以咪咕,1,Mimu
龙头,1,龙头
正以,1,Righteous
技术创新,1,Technical innovation
无论是,1,Whether it is
有着,1,have
一家家,1,Family
逆势,1,Reverse the trend
手记,1,Notes
投身,1,Devote themselves to
年轻人,1,young people
不少,1,Many
得益于,1,Benefit from
快速,1,fast
同比,1,Year -on -year
家居,1,Home
第三,1,third
仅次于,1,second only to
广东,1,Guangdong
浙江,1,Zhejiang
相当,1,quite
稳健,1,steady
壮大,1,grow
去年,1,last year
新增,1,新增
余家,1,Surplus
这座,1,This
生命力,1,vitality
深厚,1,deep
文化名城,1,Cultural city
三城,1,Three cities
为期,1,Timely
三天,1,三天
焦点,1,focus
第一副,1,First
理事长,1,Chairman
年度报告,1,annual report
出版单位,1,Publishing unit
近万名,1,"Nearly 10,000"
调研,1,Investigate
编制,1,prepared by
而成,1,Formed
时间跨度,1,time span
大众,1,public
收入,1,income
结构,1,structure
贡献率,1,Contribution rate
年底,1,At the end of the year
电子书,1,E -book
时长,1,duration
较为,1,More
上述,1,Above
依然,1,still
保持良好,1,keep great
发展势头,1,Development momentum
扩大,1,expand
粘性,1,viscosity
攀升,1,rising
海外,1,overseas
成效,1,Effective
斐然,1,Favorable
保障,1,Assure
增强,1,Enhance
迷宫,1,maze
如意,1,As one wishes
琳琅,1,Dazzling
图籍,1,Picture book
新华字典,1,Xinhua Dictionary
小课,1,Small lesson
国韵,1,National charm
承传,1,Inherit
史学,1,History
双璧,1,Dual
皮影,1,Shadow
绘本,1,Picture book
轨道,1,track
在线,1,Online
中油,1,Oil
党建,1,Party building
云游,1,Swimming
博物馆,1,museum
不远,1,Not far away
有名,1,famous
什刹海,1,Shichahai
所谓,1,So -called
浅水,1,Shallow water
荷花,1,Lotus
稻田,1,paddy
点击,1,Clicked
相声,1,crosstalk
演说,1,speech
刘心武,1,Liu Xinwu
切实,1,practical
幽默,1,humor
味儿,1,味儿
火山,1,volcano
语音,1,voice
技术支持,1,Technical Support
播讲,1,Broadcast
韵律,1,rhythm
重音,1,重音
语调,1,Tone
不仅如此,1,Not only that
矩阵,1,matrix
适配,1,adaptation
人物,1,figure
人设,1,Person
开心,1,happy
悲伤,1,sad
多种,1,Multiple
恰当,1,恰当
表现,1,Performance
喜怒哀乐,1,Moody
选项,1,Option
对话,1,dialogue
预测,1,predict
感在,1,Feel
东北,1,northeast
老铁音,1,Old iron
陕西,1,陕西
掌柜,1,Shopkeeper
有趣,1,interesting
孙来,1,Grandson
花果山,1,Huaguo Mountain
美猴王,1,Monkey King
展位,1,Booth
一套,1,set
唐僧,1,Tang monk
师徒,1,Apprentice
四人,1,Four
西天,1,Xitian
取经,1,Scripture
拿起,1,Hold up
惟妙惟肖,1,Wonderful
孙悟空,1,Sun Wukong
造型,1,modeling
按动,1,Move
电钮,1,Electrical button
听到,1,Hear
齐天大圣,1,Qi Tian Dasheng
线上,1,on-line
衍生,1,derivative
实物,1,Physical
喜闻乐见,1,Be happy to see
创造性地,1,Creatively
造成,1,cause
首创,1,Start
方便,1,convenient
减少,1,reduce
家长,1,Parent
获称,1,Be known as
上午,1,morning
在京举行,1,Held in Beijing
共有,1,Share
殊荣,1,Honor
两家,1,Two
入榜,1,Enter the list
北京图书大厦,1,Beijing Book Building
pageone,1,pageone
省区市,1,Provincial and municipal
新疆生产建设兵团,1,Xinjiang Production and Construction Corps
新华,1,Xinhua
民营,1,Private
综合性,1,Comprehensive
大型,1,Large
书城,1,Book city
小而精,1,Small and refined
新面孔,1,New face
鲜明,1,Vivid
亮点,1,Bright spot
红色,1,red
涵养,1,Nourish
责任,1,responsibility
担当,1,Take responsibility for
业态,1,Format
逆境,1,adversity
不怕困难,1,Not afraid of difficulties
奋发有为,1,Strive
精神风貌,1,Spiritual
当日,1,That day
之友,1,Friend
当天,1,That day
历时,1,Lapse
八个,1,Eight
多月,1,For many months
编辑,1,edit
摄影,1,photography
辅以,1,Supplemented by
享受,1,enjoy
养成,1,Develop
习惯,1,Habit
所长,1,Director
到来,1,arrival
作家,1,writer
爱奇艺,1,IQIYI
开讲,1,Give a lecture
公开课,1,Public class
倡导,1,Advocate
好书,1,Good book
盛宴,1,盛宴
人民文学出版社,1,人民文学出版社
书中,1,书中
作者,1,author
哲理,1,哲理
长诗,1,Poem
创造性,1,创造性
读懂,1,Understand
五千,1,五千
直播,1,live streaming
中雪漠,1,Zhongxue Mo
如果说,1,如果说
道德经,1,道德经
葡萄,1,Grape
酿成,1,酿成
葡萄酒,1,葡萄酒
当下,1,当下
每天,1,每天
浅表,1,浅表
摧毁,1,destroy
变得,1,Become
浮躁,1,impetuous
这是,1,这是
可怕,1,horrible
文学,1,literature
品读,1,品读
走向,1,走向
必须,1,必须
正视,1,正视
坐落于,1,坐落于
化机,1,化机
工场,1,工场
产业园,1,产业园
区内,1,区内
建筑风格,1,建筑风格
门类,1,门类
万册,1,万册
可集,1,可集
休闲,1,休闲
一体,1,一体
多功能,1,多功能
爱好者,1,爱好者
打卡,1,Check in
迎接,1,迎接
日熹,1,Sun
公益活动,1,Charitable activities
担任,1,担任
使者,1,使者
长期,1,长期
统一,1,Unite
生命,1,生命
主理,1,Alert
开业,1,开业
实施,1,实施
之路,1,the road
点亮,1,点亮
办馆,1,办馆
宗旨,1,purpose
点对点,1,peer to peer
出发点,1,出发点
政府,1,政府
转交,1,转交
对口,1,对口
地区,1,area
几千,1,several thousand
结束,1,结束
后会,1,后会
捐出,1,捐出
山区,1,山区
添置,1,添置
课外读物,1,Extra -curricular read
送上,1,送上
礼物,1,礼物
