word,freq,english_word
古诗,7,Poetry
只会,7,Only
可信度,7,reliability
可怕,7,terrible
各方,7,Parties
合法权利,7,Legal Rights
合法权益,7,Legitimate interests
同行,7,Peer
同频,7,Same frequency
含义,7,meaning
启示,7,revelation
呈祥,7,Cheng Xiang
呼吁,7,Called
和弦,7,chord
商家,7,business
喜好,7,like
噪声,7,noise
回报,7,requite
回港,7,Return to Hong Kong
围棋,7,Go
地去,7,Go to the ground
坐在,7,Sit
多地,7,Multiple places
多样化,7,diversify
大势所趋,7,Trend
大致,7,approximately
奇妙,7,Wonderful
奠定,7,establish
好处,7,advantage
存储,7,storage
完整版,7,Full version
实用,7,utility
客观,7,objective
密码,7,password
将来,7,future
小美,7,Mei
展望,7,prospect
展现出,7,Show
差异化,7,Differentiation
干预,7,intervene
幽灵,7,phantom
广阔,7,spacious
底线,7,The bottom line
建构,7,Construction
开头,7,beginning
开销,7,overhead
引用,7,cite
弥勒,7,Maitreya
强制,7,compulsion
强势,7,Strong
强国,7,power
当初,7,originally
录像,7,Video
很长,7,It's long
得益于,7,Thanks to:
微博上,7,on Weibo
心里,7,Heart
必将,7,inevitably
快速增长,7,Rapid growth
怀疑,7,Smell a rat
性格,7,nature
总裁,7,president
总裁兼,7,President and
恐怕,7,fear
恐怖,7,terror
恐惧,7,fear
情怀,7,Feelings
惊人,7,amazing
意愿,7,Will
成效,7,effect
成都,7,Chengdu
战胜,7,Overcome
打个,7,Hit it
承担责任,7,Take responsibility
技术手段,7,Technical means
投放,7,Delivery
投票,7,vote
投资人,7,investor
抽取,7,extract
拐点,7,point of inflection
拟人,7,personification
拿到,7,get
指挥,7,command
提交,7,submit
攀升,7,Climbed
收到,7,Roger that
放大,7,magnify
教材,7,teaching materials
文旅,7,Cultural tourism
新作,7,New
新冠,7,Covid
日渐,7,Increasingly
早就,7,Early
时报,7,Times
时段,7,Time
星火,7,spark
春节晚会,7,Spring Festival Gala
晚上,7,At night
智库,7,think tank
更具,7,More
更强,7,Stronger
替代性,7,Substitution
月活,7,Monthly live
有声,7,voiced
服务体系,7,Service system
期限,7,term
未必,7,not necessarily
李开复,7,Lee
李远,7,Li Yuan
来讲,7,Let's talk
极其,7,exceedingly
某位,7,Someone
标签,7,label
案件,7,case
模板,7,template
模糊,7,obscure
毛利率,7,Gross margin
毫无疑问,7,no doubt
民歌,7,folk song
气象,7,meteorology
氛围,7,atmosphere
水印,7,watermark
永生,7,eternal life
沉淀,7,precipitation
法国,7,France
注意力,7,attention
注重,7,lay stress on
流水线,7,assembly line
流畅,7,fluency
流行歌曲,7,Pop songs
浏览,7,Browse
消化,7,digestion
涌入,7,Influx
深圳市,7,Shenzhen
深燃,7,Deep burning
清晰化,7,Clarity
渗透到,7,infiltrate to
源于,7,From
烟花,7,firework
热爱,7,love
牵头,7,Lead
特征提取,7,Feature extraction
独有,7,Unique
独角兽,7,unicorn
理解力,7,apprehension
生意,7,business
用作,7,As
疑问,7,doubt
目前为止,7,So far
相比之下,7,Compared with
相结合,7,combined
看看,7,Look
看着,7,Look
看过,7,Seen
真是,7,Is
研报,7,Research report
碎片,7,splinter
神经,7,nerve
称赞,7,praise
空中,7,air
立足,7,base oneself upon
竞赛,7,contest
端到,7,End to
第四十二条,7,Article 42
答题,7,Answer
算是,7,at last
索尼,7,Sony
红杉,7,sequoia
约瑟夫,7,Joseph
纽约时报,7,New york times
维持,7,sustain
罗斯特,7,Rooster
美的,7,Beautiful
考克斯,7,Cox
耗时,7,Take
耳朵,7,ear
职位,7,posts
腾格尔,7,Tengger
舞曲,7,Dance
良好,7,good
若干,7,Several
草案,7,draft
萧子,7,Xiao Zi
虚拟现实,7,virtual reality
衔接,7,cohesion
警方,7,police
议题,7,Issues
讽刺,7,satirize
评为,7,Named
识曲,7,Recognize the music
读者,7,reader
调节,7,regulate
谢绝,7,Declined
贡献者,7,Contributors
质感,7,Texture
赫拉,7,Hera
走到,7,Walk
起点,7,starting point
跟进,7,follow up
车载,7,Car
转发,7,forward
转换成,7,Convert to
轻易,7,hastily
过滤,7,filtration
这幅,7,This one
这部,7,This
这首,7,This one
进军,7,Enter
追问,7,Ask
造假,7,counterfeit
遇兔,7,Meet the rabbit
遇到,7,encounter
遗憾,7,regretful
遭受,7,suffer
郭先生,7,Mr. Guo
重庆,7,Chongqing
重构,7,reconstitution
金曲,7,Golden Melody
错过,7,miss
长大,7,Grow up
闭环,7,Closed loop
阿桑,7,Ahsan
陪伴,7,accompany
面部,7,face
音乐风格,7,Musical style
预防,7,prophylaxis
领军,7,Leading
领导者,7,leader
颇为,7,Quite
风暴,7,storm
高效率,7,High efficiency
高科技,7,high technology
高精度,7,High precision
魔盒,7,Magic box
龙头,7,tap
alphago,6,alphago
annil,6,annil
artificial,6,artificial
audiolm,6,audiolm
bert,6,bert
david,6,david
dino,6,dino
facebook,6,facebook
generative,6,generative
language,6,language
makeavideo,6,makeavideo
midi,6,midi
nash,6,nash
naver,6,naver
ok,6,ok
oo,6,oo
pc,6,pc
riaa,6,riaa
rtc,6,rtc
saas,6,saas
sdk,6,sdk
soc,6,soc
taylor,6,taylor
tiamat,6,tiamat
tmeland,6,tmeland
ugc,6,ugc
uipath,6,uipath
vision,6,vision
vocaloid,6,vocaloid
world,6,world
一半,6,halfway
一块,6,A
一如,6,As
一所,6,One
一类,6,Category 1
一部,6,A
万家,6,"10,000 families"
万美金,6,Ten thousand dollars
上半年,6,Half
上将,6,admiral
下面,6,below
不停,6,nonstop
不在,6,absence
不大,6,not too
不断进步,6,Keep improving
不禁,6,Can't help it
不算,6,Not counted
不论是,6,Whatever it is
专业人士,6,Professionals
业态,6,format
两款,6,Two paragraphs
两点,6,snake eyes
个性,6,personality
中枢,6,Central
主张,6,claim
之快,6,It's fast
之手,6,Hand
之道,6,way
亚洲,6,Asia
亟待解决,6,It needs to be solved urgently
交付,6,delivery
交通,6,traffic
亲人,6,close relatives
人口,6,population
人机对话,6,Interactive
人物形象,6,Persona
人生,6,life
人用,6,For people
人设,6,Personality
从中,6,from it
从容,6,Take it easy
代理,6,broker
价值观,6,Values
企业主,6,Business owners
会场,6,Venue
伟达,6,Weida
传音,6,Transsion
估算,6,estimate
体制,6,system
余个,6,More than
余首,6,Yu Song
作家,6,writer
佟雪娜,6,Tong Xuena
佳佳,6,Allison
侵蚀,6,erode
先锋,6,pioneer
入选,6,Selected
全天候,6,Around the clock
全程,6,Full
共存,6,coexistence
共识,6,consensus
共鸣,6,resonance
其他人,6,Others
内外,6,inside and out
内心,6,heart
再造,6,reforge
最为,6,Most
写歌,6,Write songs
农村,6,countryside
准确性,6,accuracy
几句,6,A few words
出版,6,publication
出版商,6,publisher
出自,6,From
分担,6,share
分支,6,branch
分离,6,separate
分辨率,6,resolution
切实,6,Real
切换,6,handoff
切片,6,slice
列表,6,list
创新者,6,Innovators
前列,6,forefront
前文,6,preamble
前瞻,6,Prospect
前面,6,front
副教授,6,associate professor
加工,6,processing
动画电影,6,Animated films
势必,6,Bound
千亿,6,Billion
千条,6,Thousands
千禧年,6,Millennium
协调,6,harmonize
单日,6,Daily
单独,6,individually
博览会,6,exposition
危害,6,harm
压缩,6,compress
原生,6,Native
去除,6,remove
发了,6,Sent it
发展趋势,6,Trends
发布会,6,Conference
取消,6,Cancel
变动,6,fluctuation
变量,6,variable
口袋,6,pocket
句子,6,sentence
可视化,6,visualization
可谓,6,It can be described as
号码,6,Number
合成器,6,synthesizer
名叫,6,be called
听懂,6,Understand
听见,6,hear
周刊,6,weekly
周期,6,cycle
命题,6,proposition
哈姆雷特,6,hamlet
商业价值,6,Business value
四川,6,Sichuan
因其,6,Because of it
园区,6,Park
国产,6,Domestic
图书馆,6,library
在实践中,6,In practice
在家,6,At home
坦言,6,Admitted
处罚,6,punish
复出,6,Comeback
复原,6,rehabilitation
复杂性,6,complexity
复现,6,Repetition
多人,6,Multiplayer
多次,6,repeatedly
大年初一,6,New Year's Day
大批,6,large quantities of
大门,6,gate
大陆,6,continent
天下,6,World
天天,6,every day
头像,6,avatar
契机,6,Opportunity
女儿,6,Daughter
好事,6,meddlesome
好莱坞,6,Hollywood
媒介,6,medium
字幕,6,caption
存量,6,Stock
安奈儿,6,Anelle
定损,6,Damage assessment
审视,6,Look at
审计,6,audit
宣发,6,Publicity
害怕,6,afraid
家庭医生,6,family doctor
富有,6,wealthy
对接,6,docking
小川,6,Ogawa
小鱼,6,Small fish
局面,6,situation
履行,6,fulfill
峰会,6,summit
工厂,6,factory
带给,6,Bring
常态,6,normal
平时,6,peacetime
年来,6,years
并购,6,Merger
应有,6,Due
应用层,6,Application layer
康伯巴奇,6,Cumberbatch
康养,6,Wellness
引进,6,Introduce
当事人,6,party
得出,6,Derived
怀念,6,Miss
总收入,6,gross income
总经理,6,managing director
总部,6,headquarters
恶搞,6,Spoof
情节,6,plot
惊艳,6,Amazing
惊讶,6,astonished
想起,6,remember
意思,6,meaning
成型,6,molding
成就,6,accomplishment
成绩,6,grades
成长型,6,Growth
戴上,6,Wear
戴荃,6,Dai Quan
所属,6,Belongs
所言,6,Said
打通,6,get through
批阅,6,Marking
技术开发,6,Technology development
抢占,6,Seize
报警,6,alarm
拆解,6,dismantle
拯救,6,save
持续增长,6,Continued growth
指引,6,guidelines
指数,6,index
挑选,6,select
接纳,6,Acceptance
接连,6,Successively
推特,6,Twitter
搜狐,6,Sohu
摆在,6,posing
摆脱,6,shake off
摇滚,6,Rock
支出,6,expenditures
收听,6,Listen
救援,6,rescue
敬畏,6,awe
数学,6,mathematics
文化产业,6,Cultural industries
文娱,6,Civic
新加坡,6,Singapore
新机遇,6,New opportunities
新版,6,new edition
方言,6,dialect
映入眼帘,6,Greeted
显存,6,Memory
智能网,6,Intelligent network
更要,6,More so
更进一步,6,Further
有利于,6,Help
有助于,6,Help
有种,6,balls
未成年人,6,minor
李先生,6,Mr. Lee
条款,6,article
极为,6,Extremely
某种意义,6,Somehow
标配,6,Standard
校园,6,campus
格外,6,particularly
格式,6,format
梦想,6,dream
欧元,6,euro
欲望,6,desire
欺骗,6,deceit
歌叽歌,6,Singing and singing
歌坛,6,Music
此基础,6,This foundation
比如说,6,For example
汇款,6,remittance
法定,6,statutory
法治,6,rule of law
流传,6,Spread
海内外,6,Everywhere
消毒,6,disinfect
深瞳,6,Deep pupils
混音,6,Remixing
源源不断,6,Steady stream
满意,6,satisfied
漏洞,6,leak
演变,6,evolution
演员,6,actor
潘多拉,6,Pandora
火遍,6,Fire all over
点歌,6,Song
热榜,6,Hot list
爆米花,6,popcorn
爵士乐,6,jazz
理解能力,6,Ability to comprehend
瓶颈,6,bottleneck
生态圈,6,Ecosystem
生态系统,6,ecosystem
痛苦,6,suffering
登记,6,check in
皮肤,6,skin
盯上,6,Keep an eye on
直呼,6,Straight call
直播间,6,Live room
直观,6,Intuitive
相互,6,mutually
相关性,6,correlation
真假,6,True or false
着力,6,Focus
着手,6,commence
矢量,6,vector
知乎,6,Zhihu
短暂,6,Short
短期,6,short term
码器,6,Coder
研究员,6,researcher
破圈,6,Break the circle
确权,6,Affirmation
离开,6,leave
离职,6,dimission
科创,6,Science and technology
科学技术,6,Technology
科研,6,scientific research
秩序,6,order
积极探索,6,Actively explore
积淀,6,Accumulation
穿越,6,Through
竞争对手,6,competitor
端侧,6,End-side
笔记,6,note
第一首,6,The first one
第三,6,third
第二款,6,Section 2
等待,6,await
简史,6,History
管理局,6,Authority
粗糙,6,rough
粘性,6,viscous
系统生成,6,System generated
繁琐,6,Tedious
约定,6,Conventions
组成部分,6,constituent
经由,6,By way of
统筹,6,Co-ordination
编唱,6,Choreographer
编码器,6,encoder
缩短,6,shorten
缺陷,6,flaw
美丽,6,Beautiful
美光,6,Micron
美团,6,Meituan
群众,6,masses
老板,6,boss
考量,6,Considerations
耳熟能详,6,To have heard something so many times that one can repeat it back
聚合,6,polymerization
脑力劳动,6,brainwork
自主性,6,Autonomy
自制,6,self-restraint
艺术作品,6,work of art
花舞,6,Flower Dance
花钱,6,Money
营造,6,Create
落后,6,lag
落实,6,Implement
董事长,6,Chairman
薄弱环节,6,Weak link
虚拟化,6,Virtualization
行政,6,administrative
表征,6,Characterization
表面,6,surface
裤子,6,trousers
西瓜,6,Watermelon
规模化,6,Scale
触发,6,trigger
设定,6,Set
设立,6,Set up
访问量,6,Visits
词曲创作,6,Songwriting
试用,6,tryout
诗歌,6,poetry
语法,6,grammar
误以为,6,Mistakenly thought
请求,6,request
课堂教学,6,Classroom teaching
象限,6,quadrant
财神,6,Wealth
资讯,6,information
赔偿,6,indemnify
走上,6,On
起步,6,Start
路演,6,Roadshow
身为,6,As
身处,6,Being
转向,6,veer
过往,6,Past
运作,6,Operation
这份,6,This
这张,6,This one
这款,6,This
远超,6,Far exceeding
远高于,6,Much higher
连贯,6,Coherent
通话,6,call
遇见,6,meet
邮件,6,mail
采访团,6,Interview Mission
里程碑,6,milestone
重塑,6,reshape
重建,6,reconstruction
重磅,6,Heavy
金融时报,6,Financial
钱包,6,purse
铁路,6,railway
销量,6,Sales
锦鲤,6,Koi
键盘,6,keyboard
长江,6,Yangtze
长远,6,farsighted
问句,6,Questions
问法,6,Ask
队伍,6,contingent
防控,6,Control
阶段性,6,Stage
阿里,6,Ali
院士,6,academician
隐患,6,Hidden trouble
难点,6,nodus
集上,6,Set on
零售,6,retail
需对,6,Yes
需求量,6,Demand
靠着,6,Lean
面积,6,area
音乐界,6,Music
音符,6,musical notes
音轨,6,Track
音频视频,6,Audio video
频率,6,frequency
风控,6,Risk control
风格化,6,Stylized
飙升,6,soaring
飞速发展,6,Rapid development
饭碗,6,livelihood
首届,6,First
首批,6,first batch
驾驶,6,drive
高峰,6,peak
高调,6,High
魔力,6,magic
黄家驹,6,Huang Jiaju
黄民烈,6,Huang Minlie
黑胶,6,Vinyl
acg,5,acg
action,5,action
aiai,5,aiai
amper,5,amper
arppu,5,arppu
beta,5,beta
bug,5,bug
code,5,code
creative,5,creative
cuff,5,cuff
cyclone,5,cyclone
filmora,5,filmora
ibox,5,ibox
kanye,5,kanye
khz,5,khz
live,5,live
lucian,5,lucian
mark,5,mark
microsoft,5,microsoft
mulan,5,mulan
nick,5,nick
phenaki,5,phenaki
php,5,php
python,5,python
reinforcement,5,reinforcement
scalable,5,scalable
see,5,see
synthesis,5,synthesis
tob,5,tob
top,5,top
vs,5,vs
wga,5,wga
wondershare,5,wondershare
一出,5,One out
一堆,5,crowd
一层,5,layer 1
一模一样,5,same
一流,5,Class
一片,5,A
一线,5,Line
一致,5,unanimous
一面,5,simultaneously
万名,5,"10,000"
万物,5,Everything
三日,5,Three days
上个月,5,last month
上升,5,rise
上头,5,Up
上帝,5,"Oh, God"
下一代,5,Next generation
下午,5,Afternoon
下场,5,Down
下方,5,Below
下有,5,There is next
下沉,5,sink
下游,5,downstream
不久,5,soon
不可或缺,5,indispensable
不在话下,5,Alone
不开,5,"No, it doesn't open"
不敢,5,Can't
专业性,5,Professionalism
专项,5,Special
两位,5,Two people
两天,5,Two days
个体,5,individual
中央音乐学院,5,Central Conservatory of Music
中小企业,5,Small and medium-sized enterprises
中所,5,Mid-term
中旬,5,medium term
中期,5,Medium name
中称,5,Covenant
中约,5,Chinese-English
中英,5,Hero
主人公,5,Host
主办,5,paradise
乐园,5,Music critic
乐评人,5,music
乐谱,5,Be
予以,5,accident
事故,5,accident
云上,5,on the cloud
云端,5,Cloud
五一,5,May
五月,5,May
产品线,5,Product line
亮相,5,Appearance
人名,5,first name
人才需求,5,Talent demand
人气,5,popularity
人该,5,People deserve
亿美金,5,billion dollars
仅凭,5,Alone
从小,5,Childhood
从未,5,never
他用,5,He used
代表性,5,representativeness
以人为本,5,People-oriented
以外,5,beyond
休眠,5,dormancy
会计师,5,accountant
传奇,5,legend
传媒大学,5,Communication University
伦理道德,5,Ethics
伪装成,5,Disguised as
伯格,5,Berg
位于,5,situated
体力,5,Physical
体育,5,physical education
供需,5,Supply
侧面,5,side
俄语,5,Russian
信念,5,belief
信息安全,5,information security
借鉴,5,Reference
储存,5,stockpile
儿歌,5,nursery rhyme
先发,5,First strike
免费听,5,Listen for free
入口,5,entrance
全年,5,Year round
全栈,5,Full stack
公共政策,5,Public Policy
公平,5,fair
共建,5,Build
共生,5,symbiosis
关怀,5,care
内卷,5,Involution
最先,5,Before anything else
写手,5,Writers
几次,5,Several times
几秒钟,5,A few seconds
出身,5,birth
分布,5,distribution
切割,5,incise
切断,5,cut off
刑法,5,criminal law
划分,5,divide
刚刚开始,5,Just getting started
初期,5,infancy
判决,5,verdict
判别,5,Discriminant
判定,5,decide
刺激,5,stimulate
前沿技术,5,Cutting-edge technology
前身,5,predecessor
剥夺,5,deprive
剩下,5,leftover
加深,5,deepen
动手,5,Do it
势必会,5,Bound to be
化名,5,alias
化身,5,incarnation
千人,5,Thousand people
千帆,5,Thousand sails
千行,5,A thousand lines
半导体,5,semiconductor
半年,5,Half
华东师范大学,5,East China Normal University
印发,5,Issued
即兴,5,improvisation
历程,5,Course
原作者,5,Original author
原画,5,Original art
去年同期,5,same period last year
参考资料,5,Resources
友好,5,friendly
发到,5,Send to
发展史,5,phylogeny
口罩,5,Masks
只用,5,Use only
召开,5,convene
可依,5,Followable
合成视频,5,Composite video
同业,5,Interbank
同名,5,homonymous
同屏,5,Same screen
名单,5,list
名片,5,business card
含有,5,contain
启用,5,enable
吸收,5,absorb
周年,5,anniversary
味道,5,flavor
呼吸声,5,The sound of breathing
命令,5,command
哈娜,5,Hanna
唤起,5,arouse
唱功,5,Singing
四月,5,April
困惑,5,confused
国语,5,Mandarin
图恒宇,5,Tu Hengyu
图文,5,Graphic
圈层,5,Circles
在技术上,5,Technically
在此之前,5,Before that
场地,5,venue
块钱,5,Yuan
基地,5,base
堪比,5,Comparable
堪称,5,It can be called
填补,5,fill
增幅,5,increase
声乐,5,vocality
声库,5,Sound bank
壹沓,5,A bunch
外形,5,shape
外面,5,outside
多久,5,How long
多场,5,Multiple scenes
多数,5,majority
多轮,5,Multiple rounds
大伟,5,David
大大,5,greatly
大师,5,guru
大纲,5,outline
大都,5,mostly
天气,5,Weather
天然,5,natural
奥秘,5,arcanum
女团,5,Girl group
如果说,5,If it is said
如需,5,If needed
娱乐圈,5,Entertainment
子公司,5,Subsidiary
子弹,5,bullet
孙山,5,Sun Shan
学术界,5,academia
孪生,5,Twin
安排,5,Arrangement
安装,5,Installation
官宣,5,Official announcement
实质,5,parenchyma
客户服务,5,customer service
客户端,5,client
宣告,5,pronouncement
对立,5,opposition
小朋友,5,Children
尽快,5,As soon as possible
局限于,5,Limited to
展览,5,exhibit
岭南,5,Lingnan
崩溃,5,Go to pieces
巅峰,5,peak
工业化,5,industrialization
工作岗位,5,Jobs
巨大变化,5,Huge changes
巨子,5,Giant
师生,5,Teachers
常规,5,routine
常识,5,common sense
平行,5,parallel
年收入,5,Annual income
并用,5,Combined
广西,5,Guangxi
应用领域,5,Fields of application
张孝荣,5,Zhang Xiaorong
弥补,5,make up for
当天,5,That day
影视剧,5,Film and television dramas
征稿,5,Call for Papers
很强,5,Very strong
徐汇,5,Xuhui
得分,5,score
得到许可,5,Get permission
得知,5,know
微博热,5,Weibo fever
德雷克,5,Drake
心中,5,Heart
心理健康,5,mental health
必需,5,need
快手,5,quick worker
忽略,5,ignore
总监,5,majordomo
恰恰,5,Exactly
情境,5,situation
惊呼,5,exclaim
愤怒,5,wrath
愿景,5,vision
戏称,5,Call
成功率,5,Success
成熟度,5,Maturity
我会,5,I will
或涉,5,or wade
战争,5,war
手动,5,Manual
手法,5,technique
扎克,5,Zack
打出,5,Play
打动,5,Moved
打赏,5,Tipping
打造出,5,Crafted
扮演,5,play
扰乱,5,disturb
批量,5,batch
承诺,5,promise
抵制,5,boycott
拍摄,5,shot
拓宽,5,Broaden
拼接,5,splicing
拿出,5,pull out
拿来,5,bring
据说,5,reputedly
据财,5,According to the wealth
排名,5,ranking
探寻,5,Explore
探究,5,explore
控股,5,Holding
提供者,5,provider
提高效率,5,Increase efficiency
搜榜,5,Search the list
搬运,5,carry
摘要,5,summary
播报,5,broadcast
操控,5,control
收录,5,Included
放眼,5,Look
放缓,5,Slowing
政府部门,5,Government departments
效能,5,efficiency
教育领域,5,Education field
敢为人先,5,Dare to be the first
敢试,5,Dare to try
数据分析,5,data analysis
整改,5,Rectification
整治,5,repair
整理,5,tidy up
文学作品,5,Literary works
文献,5,literature
新世界,5,new world
新人奖,5,Newcomer Award
新奇,5,novelty
新生事物,5,Something new
新高,5,High
新鲜事,5,New
方方面面,5,Aspects
方法论,5,methodology
旅游,5,tourism
旅馆,5,hotel
无人,5,uninhabited
无人驾驶,5,Unmanned
无数次,5,Countless times
无需,5,Without
日常生活,5,daily life
日新月异,5,Change with each passing day
明月,5,Moon
昨日,5,yesterday
智企,5,Intelligent enterprise
更高,5,Higher
有益,5,beneficial
服务收入,5,Service revenue
本周,5,Week
本土化,5,Localization
本季度,5,This quarter
机器翻译,5,machine translation
杀手,5,killer
权限,5,Permissions
李强,5,Li Qiang
来袭,5,Coming
来访,5,visit
极致,5,Extreme
杰迷,5,Jay fans
林志炫,5,Lin Zhixuan
某人,5,someone
样子,5,appearance
核实,5,Verify
核验,5,Verification
梧桐,5,Chinese parasol tree
樊冲,5,Fan Chong
模型库,5,Model Library
歌姬,5,Singer
武器,5,weapons
武鹏,5,Wu Peng
每秒,5,per second
比喻,5,simile
水上,5,On the water
永恒,5,eternity
沈黎,5,Shen Li
法学院,5,law school
法律界,5,Legal profession
注释,5,exegesis
流派,5,genre
浩瀚,5,vast
浪漫,5,romantic
消灭,5,exterminate
港口,5,port
游说,5,lobby
演进,5,Evolution
漫画家,5,caricaturist
潜能,5,Potential
潮流,5,tidal current
澜舟,5,Lan Zhou
激动,5,agitated
激活,5,activation
点赞,5,Thumbs up
烦恼,5,vexation
热闹,5,boisterous
焊接,5,weld
父母,5,parents
版权局,5,Copyright Office
特性,5,characteristic
猎奇,5,Curiosity
理应,5,behoove
瓦尔,5,val
生产流程,5,Production process
生命力,5,vitality
生图,5,Raw diagrams
生长,5,grow
电话会议,5,teleconference
电音,5,Electronic sound
男子,5,man
留存,5,Retained
病友,5,Patients
痕迹,5,vestige
痛仰,5,Painful eave
登陆,5,landing
百业,5,All industries
百家,5,100 schools
盛林,5,Sheng Lin
相反,5,opposite
相处,5,Get along
看似,5,seemingly
看点,5,Watch
真切,5,Real
眼下,5,Now
瞄准,5,aim
知情,5,Informed
短剧,5,Sketch
研究所,5,institute
确定性,5,certainty
私人,5,private
秘塔,5,The Secret Tower
秘诀,5,secret
称之为,5,Call
稳固,5,Solid
稳定性,5,stability
穿戴,5,apparel
窥见,5,Glimpse
立刻,5,immediately
立马,5,Immediately
童装,5,Children's clothing
童谣,5,nursery rhyme
第一款,5,The first paragraph
第三季度,5,Q3
第二个,5,The second
第六届,5,Sixth
第四季度,5,Q4
第四次,5,Fourth
第条,5,Article
筹集,5,Raise
篇幅,5,Space
精灵,5,genie
累积,5,cumulation
纠正,5,rectify
红线,5,red line
纪念币,5,Coins
终极,5,Ultimate
经济社会,5,Economic and social
绕过,5,Bypass
续写,5,Continued
缓解,5,ease
缩影,5,microcosm
缺口,5,notch
缺少,5,lack
美图,5,Meitu
美术作品,5,Works of art
老头,5,geezer
老牌,5,Old
老累,5,Old tired
老鼠,5,mouse
考试,5,examination
聆听,5,Listening
联合会,5,federation
聪明,5,clever
肉眼,5,unaided eye
肚子,5,belly
股份,5,share
胜任,5,Cut the mustard
自定义,5,Customize
自此,5,Since then
自然灾害,5,natural disaster
艺术品,5,artwork
节日,5,festival
英雄,5,hero
获奖,5,Winning
董晓雅,5,Dong Xiaoya
蕴含,5,Contains
薄弱,5,weak
虚实,5,Actual situation
蛋糕,5,Cake
行骗,5,cheat
被迫,5,Forced
裁员,5,downsizing
角落,5,corner
解码器,5,decoder
解锁,5,Unlock
触及,5,Touch
警告,5,warn
训练方法,5,Training methods
设计师,5,designer
评分,5,Score
读出,5,Read out
读取,5,Read
课题,5,problem
谈到,5,Talked about
财产,5,property
贴心,5,Intimate
贸易,5,trade
贺年,5,Chinese New Year
赵雷,5,Zhao Lei
超亿,5,Over 100 million
超强,5,Super strong
越界,5,Crossed
跨界,5,Cross-border
身份证,5,identity card
辅以,5,Supplemented by:
辨别,5,discern
迅猛,5,rapid
过度,5,excessive
迈克尔,5,michael
迈进,5,Forward
运维,5,O&M
这一波,5,this wave
这点,5,This
进阶,5,Advanced
违法,5,Illegal
违规,5,Violations
迥异,5,Different
迷失,5,Lost
追捧,5,Sought
选出,5,Elected
通往,5,To
通报,5,Notification
通票,5,Pass
逼近,5,approach
遭遇,5,encounter
遵守,5,abide by
邮箱,5,mailbox
郭德纲,5,Guo Degang
配图,5,Illustrated
配套,5,assorted
采取措施,5,Take action
金融中心,5,Financial center
金鑫,5,Jin Xin
银行卡,5,Bank cards
锻炼,5,exercise
长城,5,Great Wall
长文,5,Long article
门店,5,Stores
门票,5,Tickets
阻挡,5,block
限度,5,limit
陪练,5,Sparring
随之而来,5,And with it
集纳,5,Collection
集资,5,Funds
雷火,5,Thunder Fire
震撼,5,shock
面向未来,5,Future-proof
面貌,5,face
音乐学院,5,Conservatory
音响,5,Audio
顶尖,5,Top
预料,5,anticipate
领导,5,leadership
领投,5,Lead
风油精,5,Wind oil essence
饱满,5,plump
首家,5,First
首度,5,First
骆驼,5,camel
骚扰电话,5,Spam phone calls
高校,5,University
魔法,5,magic
默认,5,default
鼠标,5,mouse
ang,4,ang
ar,4,ar
ark,4,ark
artistry,4,artistry
bcd,4,bcd
bytecover,4,bytecover
campaign,4,campaign
capital,4,capital
cave,4,cave
context,4,context
data,4,data
dsp,4,dsp
dylan,4,dylan
et,4,et
everything,4,everything
faiss,4,faiss
fico,4,fico
fintech,4,fintech
flow,4,flow
gdp,4,gdp
goodfellow,4,goodfellow
gps,4,gps
herndon,4,herndon
hippocratic,4,hippocratic
huggingface,4,huggingface
human,4,human
hz,4,hz
ian,4,ian
ifpi,4,ifpi
illiac,4,illiac
instagram,4,instagram
ipo,4,ipo
kwee,4,kwee
llm,4,llm
llms,4,llms
make,4,make
maker,4,maker
meijingyingshi,4,meijingyingshi
moments,4,moments
napster,4,napster
nirvana,4,nirvana
novelai,4,novelai
oasis,4,oasis
oxyz,4,oxyz
pretraining,4,pretraining
project,4,project
rap,4,rap
rechordscom,4,rechordscom
rfdecb,4,rfdecb
science,4,science
softvc,4,softvc
soundstream,4,soundstream
southern,4,southern
starark,4,starark
strictlyvc,4,strictlyvc
structure,4,structure
sun,4,sun
svc,4,svc
taryn,4,taryn
tiang,4,tiang
utau,4,utau
vitssoftvcvisinger,4,vitssoftvcvisinger
windows,4,windows
yann,4,yann
zeku,4,zeku
一个个,4,One by one
一个多月,4,More than a month
一会儿,4,A while
一口气,4,Breath
一只,4,a
一枚,4,One piece
一股,4,One share
一致性,4,consistency
一言为,4,In a word
七彩虹,4,Rainbow
七项,4,Seven items
万亩,4,"10,000 acres"
万亿美元,4,trillion dollars
万能,4,universal
万英镑,4,Ten thousand pounds
三天,4,Three days
三星电子,4,Samsung Electronics
上化,4,Shanghua
上周,4,Last week
上年,4,last year
上文,4,Above
上海师范大学,4,Shanghai Normal University
上游,4,upstream
上演,4,perform
下一阶段,4,The next stage
下棋,4,play chess
不像,4,Not like
不断创新,4,Keep innovating
不断完善,4,Constantly improving
不断涌现,4,Constantly emerging
不知情,4,In the dark
不约而同,4,It's all the same
不远,4,Not far
不难看出,4,It's not hard to see
不高,4,Not high
专攻,4,specialize
专有,4,Proprietary
业余,4,amateur
严肃,4,serious
丽丽,4,Lily
中人,4,middleman
中会,4,Medium meeting
中国人民大学,4,Chinese People's University
中国区,4,China
中来,4,Medium
中说,4,said
主办方,4,Organizers
